Sequence_ID,Distance_Nearest,Pred_Kingdom,True_Kingdom,Entropy_Kingdom,Match_Kingdom,Pred_Phylum,True_Phylum,Entropy_Phylum,Match_Phylum,Pred_Class,True_Class,Entropy_Class,Match_Class,Pred_Order,True_Order,Entropy_Order,Match_Order,Pred_Family,True_Family,Entropy_Family,Match_Family,Pred_Genus,True_Genus,Entropy_Genus,Match_Genus,Pred_Species,True_Species,Entropy_Species,Match_Species
496,0.8913006782531738,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Coleoptera,Coleoptera,0.0,True,Zopheridae,Zopheridae,2.0464393446710156,True,Ablabus,Pristoderus,2.6464393446710153,False,Ablabus truncatus,Pristoderus reitteri,2.6464393446710153,False
497,0.8608126640319824,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Aves,Aves,0.0,True,Passeriformes,Passeriformes,0.46899559358928117,True,Tyrannidae,Tyrannidae,1.5709505944546687,True,Elaenia,Elaenia,2.6464393446710157,True,Elaenia cristata,Elaenia cristata,2.8464393446710154,True
498,0.8987067341804504,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Mammalia,Mammalia,0.0,True,Rodentia,Rodentia,1.7709505944546686,True,Heteromyidae,Heteromyidae,1.7709505944546686,True,Dipodomys,Dipodomys,1.7709505944546686,True,Dipodomys phillipsii,Dipodomys phillipsii,2.5219280948873624,True
499,0.975937008857727,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Hymenoptera,Hymenoptera,0.8812908992306927,True,Tenthredinidae,Tenthredinidae,2.246439344671016,True,Tenthredopsis,Tenthredopsis,2.6464393446710157,True,Tenthredopsis nassata,Tenthredopsis scutellaris,2.9219280948873627,False
500,0.9386472702026367,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Trichoptera,0.9219280948873624,False,Papilionidae,Hydropsychidae,2.6464393446710153,False,Papilio,Smicridea,2.6464393446710153,False,Papilio iswara,Smicridea dentifera,3.121928094887363,False
501,0.9585891366004944,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Tortricidae,Tortricidae,1.7709505944546686,True,Acleris,Acleris,2.1609640474436813,True,Acleris variana,Acleris variana,2.1609640474436813,True
502,0.9402831196784973,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Aves,Aves,0.0,True,Passeriformes,Passeriformes,0.0,True,Fringillidae,Fringillidae,0.0,True,Spinus,Spinus,0.0,True,Spinus tristis,Spinus tristis,0.0,True
503,0.9697296023368835,Eukaryota,Eukaryota,0.0,True,Rhodophyta,Rhodophyta,0.0,True,Florideophyceae,Florideophyceae,0.0,True,Gracilariales,Gracilariales,0.0,True,Gracilariaceae,Gracilariaceae,0.0,True,Gracilaria,Gracilaria,0.46899559358928117,True,Gracilaria vermiculophylla,Gracilaria vermiculophylla,1.570950594454669,True
504,0.8851004242897034,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Actinopteri,Actinopteri,0.0,True,Kurtiformes,Lutjaniformes,2.7219280948873625,False,Apogonidae,Lutjanidae,2.9219280948873627,False,Ostorhinchus,Lutjanus,3.321928094887362,False,Ostorhinchus doederleini,Lutjanus apodus,3.321928094887362,False
505,0.9848231673240662,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Hesperiidae,Hesperiidae,0.0,True,Carcharodus,Carcharodus,0.0,True,Carcharodus alceae,Carcharodus alceae,0.0,True
506,0.9487645030021667,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.46899559358928117,True,Asilidae,Asilidae,2.4464393446710155,True,Beameromyia,Beameromyia,3.121928094887363,True,Beameromyia lacinia,Beameromyia silvacola,3.321928094887362,False
507,0.9478843808174133,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Plecoptera,Plecoptera,1.1567796494470395,True,Nemouridae,Nemouridae,1.7609640474436814,True,Nemoura,Nemoura,1.7609640474436814,True,Nemoura papilla,Nemoura papilla,2.721928094887362,True
508,0.979730486869812,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Coleoptera,Coleoptera,0.0,True,Silphidae,Silphidae,0.0,True,Eusilpha,Eusilpha,0.0,True,Eusilpha japonica,Eusilpha japonica,0.0,True
509,0.9077250361442566,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Hymenoptera,Hymenoptera,0.46899559358928117,True,Megachilidae,Braconidae,2.1609640474436813,False,Osmia,Pholetesor,2.5219280948873624,False,Osmia gallarum,Pholetesor salicifoliellae,2.9219280948873627,False
510,0.9793721437454224,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Noctuidae,Noctuidae,1.7709505944546686,True,Chilodes,Chilodes,3.121928094887363,True,Chilodes maritimus,Chilodes maritimus,3.121928094887363,True
511,0.9462509155273438,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Aves,Aves,0.46899559358928117,True,Passeriformes,Passeriformes,0.46899559358928117,True,Petroicidae,Petroicidae,1.3567796494470397,True,Petroica,Petroica,1.3567796494470397,True,Petroica goodenovii,Petroica pusilla,1.7709505944546686,False
512,0.9652364253997803,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Crambidae,Crambidae,1.5709505944546687,True,Rehimena,Ecpyrrhorrhoe,2.6464393446710153,False,Rehimena phrynealis,Ecpyrrhorrhoe fimbriata,2.6464393446710153,False
513,0.9610755443572998,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.46899559358928117,True,Mammalia,Mammalia,1.8464393446710157,True,Carnivora,Carnivora,2.3709505944546687,True,Mustelidae,Mustelidae,2.6464393446710153,True,Lontra,Lontra,2.6464393446710153,True,Lontra canadensis,Lontra canadensis,2.8464393446710154,True
514,0.9700679779052734,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Coleoptera,Coleoptera,0.0,True,Staphylinidae,Staphylinidae,0.0,True,Atheta,Atheta,1.1567796494470395,True,Atheta strigosula,Atheta remulsa,2.9219280948873627,False
515,0.9419859647750854,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.0,True,Milichiidae,Milichiidae,0.46899559358928117,True,Paramyia,Paramyia,0.46899559358928117,True,Paramyia nitens,Paramyia nitens,0.46899559358928117,True
516,0.9572889804840088,Eukaryota,Eukaryota,0.0,True,Platyhelminthes,Platyhelminthes,2.321928094887362,True,Rhabditophora,Rhabditophora,2.6464393446710157,True,Polycladida,Polycladida,2.6464393446710157,True,Leptoplanidae,Leptoplanidae,2.6464393446710157,True,Leptoplana,Leptoplana,2.6464393446710157,True,Leptoplana tremellaris,Leptoplana tremellaris,3.121928094887363,True
517,0.9794652462005615,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Tortricidae,Tortricidae,0.7219280948873623,True,Ancylis,Ancylis,1.9609640474436811,True,Ancylis uncella,Ancylis uncella,1.9609640474436811,True
518,0.9921512007713318,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.0,True,Mycetophilidae,Mycetophilidae,0.0,True,Mycetophila,Mycetophila,0.0,True,Mycetophila alea,Mycetophila alea,0.0,True
519,0.8881332874298096,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Coleoptera,Coleoptera,0.9219280948873624,True,Dytiscidae,Dytiscidae,1.3567796494470397,True,Papuadytes,Exocelina,2.9219280948873627,False,Papuadytes australiae,Exocelina australiae,3.121928094887363,False
520,0.9378640651702881,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Malacostraca,Malacostraca,0.9709505944546688,True,Amphipoda,Amphipoda,1.295461844238322,True,Pontogeneiidae,Pontogeneiidae,2.6464393446710157,True,Awacaris,Awacaris,2.9219280948873627,True,Awacaris yezoensis,Awacaris yezoensis,2.9219280948873627,True
521,0.9194965362548828,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Odonata,Odonata,0.0,True,Lestidae,Libellulidae,1.6854752972273344,False,Indolestes,Crocothemis,2.9219280948873627,False,Indolestes cyaneus,Crocothemis servilia,3.321928094887362,False
522,0.9228277206420898,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Actinopteri,Actinopteri,0.0,True,Pomacentridae,Pleuronectiformes,2.321928094887362,False,Pomacentridae,Bothidae,2.321928094887362,False,Pomacentrus,Arnoglossus,2.7219280948873625,False,Pomacentrus trichrourus,Arnoglossus laterna,2.9219280948873627,False
523,0.9821160435676575,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Notodontidae,Notodontidae,1.7219280948873625,True,Antithemerastis,Antithemerastis,2.7219280948873625,True,Antithemerastis acrobela,Antithemerastis acrobela,3.121928094887363,True
524,0.9561423063278198,Eukaryota,Eukaryota,0.0,True,Mollusca,Mollusca,0.0,True,Gastropoda,Gastropoda,0.0,True,Stylommatophora,Stylommatophora,0.0,True,Vitrinidae,Vitrinidae,0.0,True,Vitrina,Vitrina,0.0,True,Vitrina pellucida,Vitrina pellucida,0.0,True
525,0.897973895072937,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Trichoptera,Hemiptera,1.5709505944546687,False,Hydropsychidae,Delphacidae,2.9219280948873627,False,Arctopsyche,Bambusiphaga,2.9219280948873627,False,Arctopsyche spinescens,Bambusiphaga furca,3.121928094887363,False
526,0.9429140686988831,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Hemiptera,Hemiptera,0.0,True,Pseudococcidae,Pseudococcidae,0.0,True,Paracoccus,Paracoccus,1.8464393446710157,True,Paracoccus marginatus,Paracoccus marginatus,2.4464393446710155,True
527,0.8575202226638794,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,1.5709505944546687,True,Collembola,Collembola,2.7219280948873625,True,Entomobryomorpha,Entomobryomorpha,2.9219280948873627,True,Entomobryidae,Entomobryidae,2.9219280948873627,True,Entomobrya,Entomobrya,3.121928094887363,True,Entomobrya intermedia,Entomobrya intermedia,3.121928094887363,True
528,0.7211225032806396,Eukaryota,Eukaryota,0.0,True,Platyhelminthes,Annelida,2.0464393446710156,False,Cestoda,Polychaeta,2.521928094887362,False,Phyllobothriidea,Phyllodocida,2.8464393446710154,False,Phyllobothriidae,Nautiliniellidae,2.8464393446710154,False,Scyphophyllidium,Natsushima,2.8464393446710154,False,Scyphophyllidium mattisi,Natsushima nanhaiensis,2.8464393446710154,False
529,0.9775912165641785,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.0,True,Culicidae,Culicidae,0.0,True,Culex,Culex,0.46899559358928117,True,Culex mimeticus,Culex mimeticus,1.7709505944546686,True
530,0.9322044849395752,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Coleoptera,Coleoptera,1.6854752972273344,True,Staphylinidae,Staphylinidae,2.7219280948873625,True,Sepedophilus,Habrocerus,2.9219280948873627,False,Sepedophilus immaculatus,Habrocerus capillaricornis,2.9219280948873627,False
531,0.9775739312171936,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Coleoptera,Coleoptera,0.0,True,Staphylinidae,Staphylinidae,0.0,True,Paederidus,Paederidus,0.0,True,Paederidus ruficollis,Paederidus ruficollis,0.0,True
532,0.9669995307922363,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Nymphalidae,Nymphalidae,0.0,True,Boloria,Boloria,0.0,True,Boloria pales,Boloria pales,0.9709505944546688,True
533,0.985697865486145,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Arachnida,Arachnida,0.0,True,Araneae,Araneae,0.0,True,Araneidae,Araneidae,0.0,True,Argiope,Argiope,0.0,True,Argiope bruennichi,Argiope bruennichi,0.0,True
534,0.9343883395195007,Eukaryota,Eukaryota,0.0,True,Platyhelminthes,Platyhelminthes,0.0,True,Cestoda,Cestoda,0.0,True,Cyclophyllidea,Cyclophyllidea,0.0,True,Taeniidae,Taeniidae,0.0,True,Echinococcus,Echinococcus,0.0,True,Echinococcus granulosus,Echinococcus granulosus,0.0,True
535,0.9736881852149963,Eukaryota,Eukaryota,0.0,True,Mollusca,Mollusca,0.0,True,Gastropoda,Gastropoda,0.0,True,Neogastropoda,Neogastropoda,0.0,True,Nassariidae,Nassariidae,0.0,True,Bullia,Bullia,0.0,True,Bullia digitalis,Bullia digitalis,0.0,True
536,0.9558199644088745,Eukaryota,Eukaryota,0.0,True,Oomycota,Oomycota,0.0,True,Peronosporomycetes,Peronosporomycetes,0.0,True,Peronosporales,Peronosporales,0.0,True,Peronosporaceae,Peronosporaceae,0.0,True,Phytophthora,Phytophthora,0.0,True,Phytophthora plurivora,Phytophthora heveae,2.321928094887362,False
537,0.9693273305892944,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Orthoptera,Orthoptera,0.0,True,Gryllidae,Gryllidae,0.0,True,Agnotecous,Agnotecous,0.0,True,Agnotecous azurensis,Agnotecous azurensis,2.521928094887363,True
538,0.9394034147262573,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Hymenoptera,Hymenoptera,0.46899559358928117,True,Andrenidae,Andrenidae,0.46899559358928117,True,Andrena,Andrena,0.46899559358928117,True,Andrena potentillae,Andrena pyrozonata,2.721928094887362,False
539,0.8876680135726929,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.46899559358928117,True,Thysanoptera,Thysanoptera,2.170950594454669,True,Thripidae,Thripidae,2.6464393446710157,True,Thrips,Thrips,2.8464393446710154,True,Thrips tabaci,Thrips tabaci,2.8464393446710154,True
540,0.9325747489929199,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Odonata,Odonata,0.0,True,Gomphidae,Gomphidae,1.7609640474436814,True,Merogomphus,Merogomphus,2.9219280948873627,True,Merogomphus pavici,Merogomphus pavici,3.121928094887363,True
541,0.9809496402740479,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Coleoptera,Coleoptera,0.46899559358928117,True,Dermestidae,Dermestidae,1.5709505944546687,True,Dermestes,Dermestes,1.5709505944546687,True,Dermestes maculatus,Dermestes maculatus,2.321928094887362,True
542,0.9685372114181519,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Chondrichthyes,Chondrichthyes,0.0,True,Carcharhiniformes,Carcharhiniformes,0.0,True,Carcharhinidae,Carcharhinidae,0.0,True,Carcharhinus,Carcharhinus,0.0,True,Carcharhinus plumbeus,Carcharhinus plumbeus,1.6854752972273344,True
543,0.8458893895149231,Eukaryota,Eukaryota,0.0,True,Nematoda,Nematoda,0.9709505944546688,True,Chromadorea,Chromadorea,1.5219280948873626,True,Rhabditida,Rhabditida,1.8464393446710157,True,Rhabdiasidae,Criconematidae,2.6464393446710157,False,Rhabdias,Criconemoides,2.8464393446710154,False,Rhabdias nipponica,Criconemoides informis,2.8464393446710154,False
544,0.8768316507339478,Eukaryota,Eukaryota,0.0,True,Mollusca,Mollusca,0.7219280948873623,True,Gastropoda,Gastropoda,0.7219280948873623,True,Cycloneritida,Thiaridae,2.321928094887362,False,Neritidae,Thiaridae,2.9219280948873627,False,Nerita,Mieniplotia,3.121928094887363,False,Nerita melanotragus,Mieniplotia scabra,3.321928094887362,False
545,0.9015500545501709,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Mammalia,Mammalia,0.9219280948873624,True,Chiroptera,Chiroptera,0.9219280948873624,True,Phyllostomidae,Phyllostomidae,0.9219280948873624,True,Sturnira,Sturnira,0.9219280948873624,True,Sturnira lilium,Sturnira lilium,1.3567796494470397,True
546,0.9574258327484131,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.9709505944546688,True,Malacostraca,Malacostraca,0.9709505944546688,True,Amphipoda,Amphipoda,0.9709505944546688,True,Paramelitidae,Paramelitidae,0.9709505944546688,True,Maarrka,Maarrka,0.9709505944546688,True,Maarrka weeliwollii,Maarrka weeliwollii,1.5709505944546687,True
547,0.9027437567710876,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Arachnida,0.9219280948873624,False,Coleoptera,Solifugae,1.3567796494470397,False,Carabidae,Daesiidae,2.8464393446710154,False,Carabus,Gluviopsis,2.8464393446710154,False,Carabus convexus,Gluviopsis nigrocinctus,2.8464393446710154,False
548,0.9606033563613892,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Blastobasidae,Noctuidae,2.3709505944546683,False,Holcocera,Eusceptis,3.321928094887362,False,Holcocera immaculella,Eusceptis effusa,3.321928094887362,False
549,0.9665905833244324,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Aves,Aves,0.0,True,Passeriformes,Passeriformes,0.0,True,Turdidae,Turdidae,0.9219280948873624,True,Luscinia,Luscinia,0.9219280948873624,True,Luscinia svecica,Luscinia svecica,0.9219280948873624,True
550,0.9873252511024475,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Gelechiidae,Gelechiidae,0.0,True,Neopalpa,Neopalpa,0.0,True,Neopalpa neonata,Neopalpa neonata,0.0,True
551,0.8655908107757568,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.46899559358928117,True,Lepidosauria,Lepidosauria,1.7609640474436814,True,Squamata,Squamata,2.6464393446710153,True,Viperidae,Elapidae,2.6464393446710153,False,Protobothrops,Dendroaspis,3.121928094887363,False,Protobothrops mucrosquamatus,Dendroaspis angusticeps,3.121928094887363,False
552,0.9499151706695557,Eukaryota,Eukaryota,0.0,True,Streptophyta,Streptophyta,0.0,True,Magnoliopsida,Magnoliopsida,0.0,True,Gentianales,Gentianales,0.0,True,Rubiaceae,Rubiaceae,0.0,True,Stachyarrhena,Coffea,3.321928094887362,False,Stachyarrhena heterochroa,Coffea arabica,3.321928094887362,False
553,0.9841059446334839,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.0,True,Dryomyzidae,Dryomyzidae,0.0,True,Dryomyza,Dryomyza,0.0,True,Dryomyza anilis,Dryomyza anilis,0.0,True
554,0.9798049330711365,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Coleoptera,Coleoptera,0.0,True,Byrrhidae,Byrrhidae,0.0,True,Cytilus,Cytilus,0.0,True,Cytilus sericeus,Cytilus sericeus,0.9709505944546688,True
555,0.8661569356918335,Eukaryota,Eukaryota,0.0,True,Annelida,Annelida,1.0,True,Clitellata,Clitellata,1.4854752972273346,True,Tubificida,Crassiclitellata,2.170950594454669,False,Naididae,Megascolecidae,2.170950594454669,False,Chaetogaster,Diplocardia,2.6464393446710157,False,Chaetogaster limnaei,Diplocardia komareki,2.6464393446710157,False
556,0.9093335866928101,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Hemiptera,Hemiptera,0.7219280948873623,True,Miridae,Miridae,0.7219280948873623,True,Pilophorus,Pilophorus,2.9219280948873627,True,Pilophorus discretus,Pilophorus okamotoi,2.9219280948873627,False
557,0.9855598211288452,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.0,True,Lauxaniidae,Lauxaniidae,0.0,True,Lauxania,Lauxania,0.0,True,Lauxania shewelli,Lauxania shewelli,0.0,True
558,0.9718169569969177,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Trichoptera,Trichoptera,0.0,True,Goeridae,Goeridae,0.0,True,Goera,Goera,0.0,True,Goera calcarata,Goera calcarata,0.0,True
559,0.98760586977005,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Arachnida,Arachnida,0.9219280948873624,True,Araneae,Araneae,0.9219280948873624,True,Theridiidae,Theridiidae,0.9219280948873624,True,Argyrodes,Argyrodes,0.9219280948873624,True,Argyrodes argyrodes,Argyrodes argyrodes,1.6854752972273344,True
560,0.9708271026611328,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.46899559358928117,True,Drosophilidae,Drosophilidae,0.46899559358928117,True,Drosophila,Drosophila,0.9219280948873624,True,Drosophila angor,Drosophila angor,1.3567796494470397,True
561,0.9123530983924866,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Hemiptera,Hemiptera,0.0,True,Miridae,Miridae,0.0,True,Macrotylus,Macrotylus,2.321928094887362,True,Macrotylus cruciatus,Macrotylus cruciatus,2.6464393446710157,True
562,0.9614400863647461,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.0,True,Drosophilidae,Culicidae,0.8812908992306927,False,Leucophenga,Anopheles,1.1567796494470395,False,Leucophenga argentata,Anopheles kochi,2.7219280948873625,False
563,0.9825656414031982,Eukaryota,Eukaryota,0.0,True,Mollusca,Mollusca,0.0,True,Polyplacophora,Polyplacophora,0.0,True,Chitonida,Chitonida,0.0,True,Ischnochitonidae,Ischnochitonidae,0.0,True,Ischnochiton,Ischnochiton,0.0,True,Ischnochiton boninensis,Ischnochiton boninensis,0.0,True
564,0.9669742584228516,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Actinopteri,Actinopteri,0.46899559358928117,True,Characiformes,Characiformes,1.1567796494470395,True,Serrasalmidae,Serrasalmidae,1.1567796494470395,True,Myloplus,Myloplus,1.9609640474436811,True,Myloplus zorroi,Myloplus zorroi,2.1609640474436813,True
565,0.8794384598731995,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.46899559358928117,True,Insecta,Insecta,0.9219280948873624,True,Coleoptera,Dermaptera,2.1709505944546685,False,Staphylinidae,Spongiphoridae,3.121928094887362,False,Anthophagus,Chaetospania,3.321928094887362,False,Anthophagus bicornis,Chaetospania hexagonalis,3.321928094887362,False
566,0.8888662457466125,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Amphibia,Amphibia,1.0,True,Anura,Anura,2.1609640474436813,True,Megophryidae,Megophryidae,2.5219280948873624,True,Leptobrachella,Leptobrachella,3.121928094887363,True,Leptobrachella oshanensis,Leptobrachella oshanensis,3.321928094887362,True
567,0.9661317467689514,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Erebidae,Erebidae,1.5709505944546687,True,Lymantria,Lymantria,1.5709505944546687,True,Lymantria dispar,Lymantria dispar,1.9609640474436811,True
568,0.9167868494987488,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.46899559358928117,True,Polleniidae,Sphaeroceridae,2.9219280948873627,False,Pollenia,Lotophila,2.9219280948873627,False,Pollenia vagabunda,Lotophila atra,2.9219280948873627,False
569,0.9738956093788147,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Actinopteri,Actinopteri,0.0,True,Pomacentridae,Pomacentridae,0.9219280948873624,True,Pomacentridae,Pomacentridae,0.9219280948873624,True,Pomacentrus,Cheiloprion,2.321928094887362,False,Pomacentrus tripunctatus,Cheiloprion labiatus,2.9219280948873627,False
570,0.9392971396446228,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Trichoptera,Coleoptera,0.9219280948873624,False,Hydrobiosidae,Curculionidae,2.0464393446710156,False,Moruya,Leptomias,2.321928094887362,False,Moruya opora,Leptomias micans,2.9219280948873627,False
571,0.9823809266090393,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Diptera,Diptera,0.0,True,Calliphoridae,Calliphoridae,0.0,True,Protophormia,Protophormia,0.0,True,Protophormia terraenovae,Protophormia terraenovae,0.0,True
572,0.9834079146385193,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Hemiptera,Hemiptera,0.0,True,Miridae,Miridae,0.46899559358928117,True,Mecomma,Mecomma,0.46899559358928117,True,Mecomma gilvipes,Mecomma gilvipes,0.46899559358928117,True
573,0.9666295051574707,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Actinopteri,Actinopteri,0.0,True,Acipenseriformes,Acipenseriformes,0.46899559358928117,True,Acipenseridae,Acipenseridae,0.46899559358928117,True,Acipenser,Acipenser,1.721928094887362,True,Acipenser ruthenus,Acipenser ruthenus,2.3709505944546687,True
574,0.8603602647781372,Eukaryota,Eukaryota,0.0,True,Chordata,Chordata,0.0,True,Aves,Aves,0.0,True,Passeriformes,Passeriformes,0.0,True,Icteridae,Cardinalidae,2.8464393446710154,False,Molothrus,Piranga,3.321928094887362,False,Molothrus rufoaxillaris,Piranga olivacea,3.321928094887362,False
575,0.9218722581863403,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.46899559358928117,True,Hemiptera,Hymenoptera,1.3567796494470397,False,Clastopteridae,Pompilidae,2.1609640474436813,False,Clastoptera,Anoplius,2.5219280948873624,False,Clastoptera obtusa,Anoplius imbellis,2.5219280948873624,False
576,0.9869331121444702,Eukaryota,Eukaryota,0.0,True,Arthropoda,Arthropoda,0.0,True,Insecta,Insecta,0.0,True,Lepidoptera,Lepidoptera,0.0,True,Gelechiidae,Gelechiidae,0.0,True,Bryotropha,Bryotropha,0.0,True,Bryotropha similis,Bryotropha similis,0.0,True
